0.538698	-0.797857	-0.552113	-0.323738	-0.139784	0.950318	-0.069800	0.834471	 Positive
0.343439	0.917160	-0.216513	0.725731	0.685934	-0.530205	-0.813626	0.567333	 Positive
0.957193	0.149547	-0.245993	0.914887	0.566940	0.796817	-0.844663	0.234582	 Positive
0.363910	0.242578	0.081364	0.129149	0.615979	-0.910461	0.020563	0.710581	 Positive
0.853938	0.953367	-0.058770	0.349422	0.250654	0.771846	-0.144271	-0.118433	 Positive
0.817779	0.212545	-0.089704	0.911794	-0.070681	-0.711535	-0.341395	0.523405	 Positive
-0.956423	0.483067	0.842456	0.352217	0.267449	0.773971	-0.241699	-0.191933	 Negative
-0.843401	-0.509614	-0.678440	0.519694	-0.497653	-0.652372	0.986155	0.383654	 Negative
0.808206	0.519422	0.258373	-0.364552	0.700279	-0.657729	0.335315	-0.763339	 Positive
-0.805284	0.754024	-0.227852	-0.064650	0.768935	0.734202	-0.014645	-0.518575	 Negative
-0.923830	0.297227	0.357820	0.547592	-0.608761	-0.195050	0.939803	0.803518	 Negative
-0.370949	0.549760	0.512557	-0.940606	0.379719	-0.652258	0.765172	0.965695	 Negative
-0.730438	-0.726330	-0.376571	-0.108116	-0.341228	-0.789892	0.511171	0.745792	 Negative
0.468094	0.910424	-0.440707	-0.401795	-0.302876	-0.915932	0.365078	0.967804	 Positive
-0.033058	-0.959488	-0.025418	-0.340559	0.733857	-0.444729	-0.720709	-0.616639	 Negative
0.706163	0.900938	0.339175	0.580616	-0.631959	0.733562	0.629035	0.735304	 Positive
-0.978772	0.077169	0.685349	-0.075967	-0.326339	0.848489	0.462316	-0.929123	 Negative
0.789876	-0.817591	0.947497	0.574743	0.803279	0.976903	-0.245020	0.749895	 Positive
-0.498359	-0.517139	0.455419	0.461412	0.048388	-0.546691	0.279756	-0.900968	 Negative
-0.731773	-0.261188	-0.669858	0.220768	-0.278332	0.128358	-0.874196	0.171980	 Negative
-0.463023	0.192272	-0.328801	-0.110735	-0.602602	-0.264252	0.699486	0.760621	 Negative
0.526210	0.448856	0.103713	0.620044	-0.193681	-0.114415	0.143065	0.314514	 Positive
0.741443	0.199670	-0.034883	-0.768197	0.259308	-0.948318	0.253131	0.023790	 Positive
0.051675	-0.575991	0.381189	0.316734	0.100328	-0.188192	-0.029358	-0.562797	 Positive
0.455643	0.601638	0.454014	0.767598	0.397235	-0.420197	-0.876185	-0.247803	 Positive
0.350788	-0.150492	0.499437	0.751816	-0.451039	-0.753144	0.493100	0.998073	 Positive
-0.437775	-0.006013	0.434015	0.486568	-0.801712	-0.558130	0.132524	0.567399	 Negative
0.289307	-0.292132	0.370923	-0.161535	0.625691	0.384612	-0.699563	0.123821	 Positive
0.651555	0.226337	-0.541488	0.467943	0.751689	0.206051	0.264992	0.074544	 Positive
0.235588	0.559959	0.553984	0.762817	-0.062294	0.605607	-0.194166	0.973245	 Positive
0.950461	-0.020500	-0.613506	-0.132454	-0.242505	-0.918819	0.614644	0.133644	 Positive
-0.315400	-0.999846	0.874250	-0.436058	-0.013153	0.309057	-0.027846	-0.289045	 Negative
-0.295119	-0.755926	-0.913111	0.773586	-0.289379	-0.311901	0.339548	-0.273359	 Negative
-0.404918	-0.597324	0.715272	0.104910	0.733104	-0.022980	-0.050841	-0.922359	 Negative
0.124309	-0.863284	-0.754434	0.015697	-0.462103	-0.918858	-0.564441	0.189136	 Positive
0.585791	-0.541441	-0.075906	0.951806	-0.406636	0.549459	0.695163	-0.581272	 Positive
-0.070954	0.186343	0.557122	0.348365	0.860742	-0.348062	-0.356937	0.554966	 Negative
0.116920	-0.876310	0.118589	0.953460	-0.953789	0.418690	0.942414	-0.690013	 Positive
0.595866	-0.537626	0.880660	0.112275	-0.269416	-0.305435	0.151109	-0.687980	 Positive
-0.948884	0.837592	0.302943	0.559045	0.430741	0.686244	-0.902326	0.846567	 Negative
0.107573	0.531196	0.191222	-0.530540	0.805801	-0.875075	-0.399907	0.311696	 Positive
-0.160124	0.135808	-0.531326	-0.383903	0.706247	0.342060	-0.677807	0.553826	 Negative
0.781483	0.094601	-0.206067	0.578899	0.512084	-0.893925	0.107106	-0.628736	 Positive
0.816536	-0.649283	-0.320863	0.585409	-0.058100	0.129208	0.877151	0.795203	 Positive
-0.878677	0.176498	-0.804775	0.817429	-0.662447	0.877723	-0.393029	-0.382915	 Negative
-0.998204	0.988145	-0.217011	-0.425544	0.172623	-0.176366	0.520091	0.570943	 Negative
0.246488	-0.284120	-0.789814	-0.312676	0.956836	0.419922	-0.754667	0.094162	 Positive
-0.148022	-0.644950	-0.901170	0.441045	0.413169	-0.206532	-0.416486	0.048527	 Negative
0.252019	-0.113593	0.864538	0.969973	0.288543	0.921484	-0.491436	0.636749	 Positive
0.429107	-0.160822	-0.119953	-0.800536	0.199075	-0.896911	-0.265390	0.662794	 Positive
-0.312318	0.979915	0.077680	0.099968	0.031269	0.655652	-0.877063	-0.876063	 Negative
0.095058	-0.213419	-0.976405	-0.614382	-0.435341	-0.292134	-0.017143	0.406510	 Positive
-0.012453	-0.421486	0.827518	0.975047	0.687920	-0.707805	-0.792301	0.396312	 Negative
0.268135	-0.032506	0.182473	-0.192672	-0.138110	-0.542014	0.810764	-0.854322	 Positive
0.984886	-0.226023	-0.772019	-0.085704	0.587532	0.382167	0.993061	-0.034797	 Positive
0.295673	0.916688	0.088041	0.889980	-0.968956	0.491977	-0.086422	-0.170353	 Positive
-0.318000	-0.863236	0.386943	-0.142618	0.918562	0.460655	0.036033	0.393822	 Negative
-0.708612	-0.699967	0.660018	-0.278978	-0.080301	0.190751	0.090560	-0.585093	 Negative
-0.637199	0.405990	0.888074	0.218218	0.456537	0.217473	-0.731075	0.426528	 Negative
-0.711243	-0.602826	-0.251990	-0.446858	-0.110004	0.425565	0.691367	0.326243	 Negative
0.834280	-0.896993	0.604731	-0.309644	-0.585841	-0.468161	-0.531034	-0.764318	 Positive
0.966986	-0.475011	-0.967978	0.196114	0.270378	0.379649	0.990407	-0.355829	 Positive
-0.995636	-0.239683	-0.099507	0.027890	0.210556	0.055935	0.374537	-0.814765	 Negative
0.378795	-0.422224	0.276756	-0.090335	0.268690	0.434582	0.385538	-0.929089	 Positive
0.343528	0.056504	0.108775	-0.536802	-0.037162	0.637599	0.292765	-0.804162	 Positive
-0.067838	0.947192	-0.045452	-0.956215	0.428043	0.934891	0.562875	0.351257	 Negative
0.376914	-0.452503	-0.923574	-0.224971	0.651442	0.957542	-0.714450	0.147662	 Positive
0.680413	-0.525171	-0.225072	0.881489	0.736858	-0.523328	-0.421969	0.982230	 Positive
0.377668	0.785237	-0.419168	0.494220	-0.304665	-0.457469	-0.592764	0.906955	 Positive
-0.084995	0.810577	0.526432	-0.444973	0.106856	0.843107	0.596894	-0.332945	 Negative
-0.461834	0.425698	0.649064	0.643709	0.037790	-0.912732	0.860348	0.758853	 Negative
0.654770	-0.946473	0.080521	0.943557	0.033963	-0.550794	0.357477	0.602459	 Positive
0.726936	0.341360	0.965651	0.017028	0.388228	0.641783	-0.392389	0.852123	 Positive
-0.309395	-0.991841	-0.090994	-0.546410	-0.506481	-0.504478	-0.084863	0.331486	 Negative
-0.449500	0.664600	0.498076	-0.067494	-0.845102	-0.413467	-0.665616	-0.585360	 Negative
-0.450723	0.724766	-0.517170	-0.194818	-0.901610	-0.574695	0.654831	0.988393	 Negative
0.563702	-0.929501	-0.311756	0.623087	0.959220	0.698225	0.897682	-0.425004	 Positive
0.060091	-0.697556	-0.797569	-0.736251	0.625694	0.895032	-0.294510	0.911439	 Positive
-0.265671	-0.932812	0.689484	-0.536291	-0.984040	-0.225754	0.585568	0.912716	 Negative
-0.908895	-0.710398	0.406646	0.026105	0.232813	0.581691	-0.701387	0.510141	 Negative
0.174177	0.512748	-0.139176	0.800316	0.697084	-0.700250	-0.658101	-0.285202	 Positive
0.095494	0.033420	0.218772	-0.074241	-0.246032	0.289647	-0.717048	-0.657743	 Positive
-0.016306	0.549752	-0.543755	-0.331524	0.820030	0.488226	0.232906	0.870515	 Negative
-0.306706	-0.283820	-0.869790	0.844632	0.120966	0.081084	0.990148	-0.278022	 Negative
0.096132	0.755076	-0.663048	0.216144	-0.225045	-0.605919	-0.453375	0.598678	 Positive
0.252590	0.386865	0.900470	-0.257885	0.270160	0.429969	0.442160	-0.527704	 Positive
0.546510	-0.003448	0.209436	0.042169	0.149767	0.369158	0.987655	-0.438923	 Positive
0.250528	-0.525052	0.259952	0.786446	-0.854535	-0.992458	-0.421468	0.337486	 Positive
0.917331	0.837995	0.619388	0.179779	-0.866060	-0.469615	0.768452	-0.819839	 Positive
-0.552393	-0.839947	-0.636418	-0.738819	-0.171046	-0.290069	0.514232	0.868670	 Negative
-0.567237	-0.052295	-0.261890	-0.811806	-0.130425	0.475134	-0.186344	0.062949	 Negative
-0.369232	-0.103070	0.886676	0.929446	0.447787	0.825555	-0.598082	0.818475	 Negative
-0.735273	-0.511943	-0.540112	0.133816	-0.527901	-0.416258	0.458613	0.909564	 Negative
-0.376204	0.076134	-0.607953	0.418993	0.576975	-0.941552	-0.521473	0.897644	 Negative
-0.005125	-0.180395	-0.759414	0.165805	-0.706919	0.484962	0.686160	-0.507610	 Negative
0.149799	-0.950382	-0.949763	-0.186964	-0.496631	0.158407	-0.756458	-0.789136	 Positive
-0.513068	0.525089	0.512560	0.188785	0.903958	-0.431337	0.963229	-0.181701	 Negative
0.194758	0.942557	-0.008457	0.115387	0.331665	-0.398915	-0.834510	-0.006588	 Positive
0.795516	-0.614422	-0.190914	0.411100	-0.433449	-0.157744	0.049599	-0.754561	 Positive
0.522794	-0.611119	0.198218	0.621461	-0.253173	-0.740340	-0.210717	0.681246	 Positive
0.016017	0.677893	-0.843443	0.434801	-0.513034	-0.418619	-0.372706	0.157194	 Positive
0.334170	0.916119	-0.346003	0.682408	-0.573660	-0.588779	0.713527	0.059841	 Positive
-0.855681	-0.703593	0.541437	-0.793259	-0.530128	0.776984	0.303720	-0.928008	 Negative
-0.180306	-0.315258	0.638102	0.806995	0.539737	-0.406517	-0.668227	-0.808808	 Negative
-0.445874	-0.192128	-0.444996	0.830519	0.606078	-0.125992	-0.220077	0.588727	 Negative
-0.501106	0.641464	0.471717	0.436042	0.198005	-0.512192	0.829632	0.348027	 Negative
-0.764511	0.285414	0.987431	-0.862445	0.227377	0.852359	-0.135821	0.855078	 Negative
0.871429	0.188165	0.360121	-0.685571	0.667578	0.827563	0.644615	0.171020	 Positive
-0.623414	-0.707900	0.694594	0.680461	-0.855422	0.049788	0.543505	0.573774	 Negative
-0.169909	-0.478420	0.638822	0.893225	-0.225039	-0.308993	0.995577	0.525791	 Negative
0.401054	-0.337111	0.418201	-0.307279	-0.116332	-0.159440	-0.687021	-0.188021	 Positive
0.181583	-0.375717	-0.363468	0.222257	-0.009858	0.211931	-0.936940	0.199793	 Positive
0.530941	0.365207	-0.140333	0.613547	0.556692	-0.033518	0.038716	0.578576	 Positive
0.408434	-0.888802	0.766663	0.346904	-0.155631	0.690044	-0.612579	-0.928028	 Positive
0.324765	-0.111268	-0.662865	-0.929098	-0.522220	0.242292	0.500382	0.113200	 Positive
0.674501	0.183544	0.565954	0.593126	-0.459636	-0.486680	-0.231663	-0.438788	 Positive
-0.546894	0.266622	0.047019	0.846503	0.587229	0.361371	0.797513	0.164091	 Negative
-0.263482	-0.442084	0.734135	0.818938	0.371454	-0.753738	-0.833239	-0.147743	 Negative
-0.739143	-0.837925	-0.362382	0.157788	-0.776906	-0.628323	-0.776237	0.241739	 Negative
-0.400694	0.003014	0.601705	-0.746184	-0.952228	-0.639915	0.613769	0.131535	 Negative
-0.791623	0.819904	0.737681	0.359287	-0.720700	-0.130862	0.147965	0.504900	 Negative
0.663993	0.756988	-0.860343	-0.830360	-0.939093	0.929448	0.593790	0.463804	 Positive
0.541507	0.417886	-0.017190	0.641244	0.591435	0.412686	-0.185370	0.870954	 Positive
-0.527233	0.845394	0.494420	0.375290	0.430056	0.796084	-0.353083	-0.778646	 Negative
-0.484141	-0.742258	0.690008	0.299645	0.831577	-0.992511	-0.088990	0.571208	 Negative
-0.101222	-0.709389	0.188848	0.985257	-0.652767	0.666885	0.154197	0.451583	 Negative
-0.001779	-0.082036	-0.234988	-0.752436	0.836729	-0.985553	0.266471	-0.103194	 Negative
-0.945890	0.002345	-0.439482	-0.581998	-0.729307	0.500092	0.561403	-0.541057	 Negative
0.746027	0.058747	0.679214	0.961545	-0.351104	0.886778	0.240113	0.538116	 Positive
-0.442173	0.020775	0.804972	0.403823	-0.474318	-0.510973	0.817232	-0.229220	 Negative
0.125372	0.560249	-0.350789	0.542542	0.660367	0.810682	-0.665997	0.331954	 Positive
0.599442	0.452929	-0.225872	0.725429	0.084148	-0.904939	-0.073943	0.275739	 Positive
-0.509396	0.367027	-0.181356	-0.794928	-0.914637	-0.627631	-0.342455	0.926555	 Negative
-0.026869	0.620203	0.430514	0.171239	0.393613	0.548988	0.611918	0.722469	 Negative
0.931697	-0.234511	0.987054	-0.739037	0.882340	-0.104823	-0.609054	-0.275282	 Positive
0.297441	-0.839432	-0.001394	-0.982349	0.984913	0.845413	0.558331	0.088859	 Positive
0.638881	0.378791	0.305108	0.763754	0.111838	0.490209	0.160380	0.309205	 Positive
-0.287439	0.240491	-0.873883	0.492714	0.962191	-0.008257	0.321118	0.220694	 Negative
-0.918177	0.817419	-0.930799	-0.931879	0.733586	-0.616259	0.024385	-0.233190	 Negative
-0.276747	0.321413	-0.757181	-0.505002	-0.785373	-0.166345	-0.014882	-0.098436	 Negative
0.729419	-0.048454	-0.993681	0.333380	-0.984989	0.973282	-0.991503	0.459274	 Positive
0.374654	0.673874	-0.973601	0.914827	0.036705	0.442522	-0.092986	-0.503900	 Positive
0.266767	-0.637302	0.082386	-0.039723	0.630165	-0.814240	0.300999	-0.387818	 Positive
0.978243	-0.200218	0.705643	0.553902	0.500150	0.534573	-0.665223	0.109801	 Positive
0.307186	0.423590	0.247815	0.365231	-0.321702	-0.788982	-0.328937	-0.084324	 Positive
0.555028	-0.967515	0.186434	0.349101	-0.216110	0.161413	-0.659906	0.963555	 Positive
0.962684	-0.948354	0.538005	0.972582	-0.025226	-0.031518	-0.398611	-0.256045	 Positive
0.292834	0.337353	-0.212418	-0.926925	0.061079	0.493255	-0.531118	0.689733	 Positive
0.607841	-0.437395	-0.112432	-0.881697	-0.068134	0.316283	-0.799577	-0.094705	 Positive
0.026547	0.358608	0.856792	0.766330	-0.230539	0.721080	0.758466	0.283279	 Positive
0.004084	-0.160259	-0.794412	0.363779	-0.757779	0.850024	-0.099453	0.961657	 Positive
0.051672	0.597449	0.052252	-0.175832	0.988500	-0.273529	-0.763232	0.459539	 Positive
-0.751408	0.067580	-0.173398	-0.371931	-0.352887	0.823691	-0.518620	0.855254	 Negative
0.956392	0.303788	-0.947483	0.586794	-0.057633	0.273325	0.879809	-0.384924	 Positive
-0.869145	0.585396	0.566769	0.373541	-0.337391	0.234828	0.751384	-0.593688	 Negative
-0.218309	0.548758	0.762367	0.777500	0.392192	-0.574543	-0.083050	-0.959615	 Negative
-0.093587	-0.303661	-0.027136	-0.349218	0.603800	-0.216287	-0.294773	0.871680	 Negative
0.202365	-0.105511	0.112014	0.318223	0.548895	0.414894	-0.418538	0.600195	 Positive
-0.787330	0.989359	-0.916862	-0.559958	0.892024	0.997968	-0.241330	0.109258	 Negative
0.328726	0.601659	0.871564	0.183246	-0.773958	0.280517	0.834201	-0.972419	 Positive
0.915904	0.536847	-0.019745	0.834757	-0.244155	-0.396235	-0.132459	0.057143	 Positive
-0.013665	-0.615811	-0.762731	0.090320	0.501655	-0.783619	-0.872559	-0.841741	 Negative
-0.280906	-0.814645	-0.633238	0.326551	-0.183622	0.295179	-0.428215	0.882842	 Negative
-0.030670	-0.116548	-0.649331	0.177845	0.444704	-0.666840	-0.357522	0.753409	 Negative
-0.736503	-0.947281	0.154736	0.115034	0.103106	0.863435	0.985983	-0.636510	 Negative
-0.978804	0.277332	0.251055	0.078734	-0.578551	0.810055	0.432449	0.004221	 Negative
0.057467	0.053024	0.683022	-0.094527	0.667948	0.955279	-0.925208	-0.039098	 Positive
0.069495	-0.050826	-0.559264	0.348965	0.472688	0.406535	0.498530	-0.822577	 Positive
0.537036	-0.467472	-0.788434	0.505562	-0.802054	0.230655	-0.637444	-0.946210	 Positive
0.412045	-0.370908	0.013832	-0.719756	0.659714	0.800308	-0.782324	-0.272582	 Positive
0.249961	-0.182794	0.874212	0.697651	0.472139	-0.080981	0.362221	0.532372	 Positive
-0.567313	-0.663804	0.376561	-0.393562	-0.313780	0.732754	0.441543	-0.141578	 Negative
0.553339	0.635884	-0.975875	-0.294401	-0.118162	-0.762035	-0.599613	-0.442762	 Positive
0.835263	-0.190119	0.705684	0.298169	-0.059606	0.289737	-0.777870	0.818975	 Positive
-0.933599	-0.595877	0.409264	0.950677	0.126719	0.439409	0.817789	0.754865	 Negative
0.784124	-0.208140	0.655752	0.978161	-0.558120	-0.046005	-0.315441	-0.144970	 Positive
-0.499810	0.428908	-0.171365	0.977014	0.432954	0.591870	-0.951335	-0.378993	 Negative
0.998284	0.636508	0.196182	0.175865	-0.952800	-0.636782	-0.180292	-0.915776	 Positive
-0.630502	-0.231840	0.113368	0.834439	-0.720633	-0.052796	0.104367	-0.836493	 Negative
-0.200808	0.822207	-0.024790	-0.516005	-0.028132	-0.712100	-0.556002	0.118489	 Negative
0.261485	-0.658897	0.452756	-0.153238	-0.868904	0.666023	0.444159	0.474465	 Positive
0.796670	0.890035	-0.702357	0.564509	0.258911	-0.842367	0.825095	0.017859	 Positive
0.865183	-0.511507	-0.205274	0.820680	-0.627221	0.627055	-0.158445	-0.910241	 Positive
0.810405	-0.393169	0.394232	-0.850365	0.324749	0.316250	-0.627808	0.221758	 Positive
-0.118025	-0.685681	0.949219	0.126183	-0.735850	-0.823109	-0.215162	-0.489806	 Negative
0.410740	-0.099587	-0.192848	0.571734	0.910212	-0.713642	-0.334920	-0.782877	 Positive
-0.007015	0.998314	-0.010068	0.463542	0.141200	-0.744233	-0.879944	-0.180469	 Negative
-0.286542	-0.229693	-0.254760	0.609452	-0.929553	-0.303747	-0.501697	-0.517973	 Negative
0.287249	-0.211790	-0.657417	-0.715396	0.181691	-0.688919	-0.477676	-0.360526	 Positive
0.198557	0.585297	0.740360	-0.675976	0.749827	-0.553755	0.646253	0.994425	 Positive
0.466935	-0.283812	-0.758128	-0.494539	0.634839	-0.048244	-0.072369	-0.857713	 Positive
0.548998	0.845162	-0.474121	-0.117200	0.206528	0.434744	-0.370818	-0.568082	 Positive
0.372817	-0.974473	-0.680715	0.236192	-0.182193	0.428207	-0.604397	-0.181940	 Positive
-0.358538	-0.155601	-0.187188	-0.118402	0.022171	-0.309149	-0.222170	0.306951	 Negative
0.188700	0.731630	-0.140331	0.120331	-0.778861	0.779218	0.827716	0.484764	 Positive
-0.474836	-0.510757	-0.398166	0.788455	0.191100	0.531035	0.402607	0.941146	 Negative
0.197263	-0.760637	0.919613	-0.847889	-0.050688	0.802822	0.231516	0.670942	 Positive
-0.467247	-0.486595	-0.896222	-0.281828	0.447415	-0.536587	0.657095	0.864370	 Negative
-0.891671	0.548994	-0.937323	-0.162914	0.596776	0.884361	0.513533	0.068625	 Negative
0.581425	0.872928	-0.554142	0.813065	-0.650658	0.231834	-0.654088	-0.061461	 Positive
-0.433935	0.036265	-0.794621	-0.330407	-0.450625	-0.792161	0.978772	-0.302287	 Negative
-0.031075	0.116822	0.213641	-0.185936	-0.916787	-0.604273	-0.928107	0.533465	 Negative
0.772888	-0.312744	0.874026	0.672627	-0.317474	-0.209213	-0.133685	-0.569077	 Positive
0.146406	-0.197596	-0.528475	-0.655735	-0.303485	0.101108	-0.678282	0.223468	 Positive
-0.705491	-0.609302	-0.114043	-0.101759	-0.085530	0.650152	0.289242	0.993882	 Negative
0.604792	-0.418900	0.524391	-0.101345	0.039850	0.174189	0.360612	-0.007293	 Positive
-0.980014	0.422602	0.875102	0.713175	0.934609	-0.726893	-0.253437	-0.850214	 Negative
